User_id,Product,Count
7,shoes,2
7,shirt,4
7,jeans,2
7,pants,2
7,kurta,1
7,salwar,2
7,dress,2
7,mobile,1
7,earbuds,1
7,cars,8
7,charger,2
7,mouse,1
7,laptop,3
7,OLED,1
7,LCD,0
7,USB,2
7,engines,1
7,mileage,2
7,interior,1
7,airbags,1
7,diesel,2
7,petrol,1
7,electric,1
7,brake,1
7,classic,1
7,vintage,1
7,sports,2
7,keyboard,2
